"","id","Contracts","Bridging Capacity","Influence","infl_norm"
"474","HU10362998",5,0,0.001,0.0909090909090909
"475","HU340225",1,0,0,0
"476","HU11034452",1,0,0,0
"477","HU10724789",5,0,0.001,0.0909090909090909
"478","HU14021992",3,0,0.001,0.0909090909090909
"479","HU726522",4,0,0.001,0.0909090909090909
"480","HU11392486",15,0,0.002,0.181818181818182
"481","HU366696",3,0,0,0
"482","HU12640342",2,0,0,0
"483","HU14515552",4,0,0,0
"484","HU14743836",4,0,0,0
"485","HU321226",4,0,0.001,0.0909090909090909
"486","HU24618797",1,0,0,0
"487","HU730808",1,0,0,0
"488","HU10032275",1,0,0,0
"489","HU12506321",1,0,0,0
"490","HU727354",1,0,0,0
"491","HU11107235",1,0,0,0
"492","HU724375",1,0,0,0
"493","HU732318",2,0,0,0
"494","HU11494117",2,0,0,0
"495","HU725910",3,0,0,0
"496","HU10250385",20,0,0.002,0.181818181818182
"497","HU14426050",2,0,0,0
"498","HU724924",2,0,0,0
"499","HU429739",1,0,0,0
"500","HU728636",3,0,0,0
"501","HU13992477",4,0,0.001,0.0909090909090909
"502","HU11250199",1,0,0,0
"503","HU10600948",5,0,0.001,0.0909090909090909
"504","HU728328",7,0,0.001,0.0909090909090909
"505","HU15000062",1,0,0,0
"506","HU10742833",5,0,0.001,0.0909090909090909
"507","HU10727201",3,0,0.001,0.0909090909090909
"508","HU490210",4,0,0,0
"509","HU13206983",9,0,0.001,0.0909090909090909
"510","HU733612",3,0,0,0
"511","HU732219",2,0,0,0
"512","HU11493051",1,0,0,0
"513","HU419242",3,0,0,0
"514","HU12621754",4,0,0.001,0.0909090909090909
"515","HU735704",9,0,0.001,0.0909090909090909
"516","HU15000288",5,0,0,0
"517","HU492324",4,0,0.001,0.0909090909090909
"518","HU11603717",1,0,0,0
"519","HU12166602",24,0,0.003,0.272727272727273
"520","HU11166946",1,0,0,0
"521","HU10804771",1,0,0,0
"522","HU372383",4,0,0.001,0.0909090909090909
"523","HU10681831",2,0,0,0
"524","HU733623",1,0,0,0
"525","HU26866336",1,0,0,0
"526","HU13519869",2,0,0,0
"527","HU11325486",4,0,0.001,0.0909090909090909
"528","HU734730",2,0,0,0
"529","HU13875475",7,0,0.001,0.0909090909090909
"530","HU729600",16,0,0.001,0.0909090909090909
"531","HU15000338",5,0,0,0
"532","HU15000098",1,0,0,0
"533","HU10364093",2,0,0,0
"534","HU11246206",4,0,0,0
"535","HU760346",7,0,0.001,0.0909090909090909
"536","HU11121426",4,0,0,0
"537","HU726391",4,0,0.001,0.0909090909090909
"538","HU15000372",1,0,0,0
"539","HU490331",5,0,0.001,0.0909090909090909
"540","HU12634354",12,0,0.001,0.0909090909090909
"541","HU372877",1,0,0,0
"542","HU10660368",1,0,0,0
"543","HU734477",5,0,0.001,0.0909090909090909
"544","HU10702136",5,0,0.001,0.0909090909090909
"545","HU731311",9,0,0.001,0.0909090909090909
"546","HU10729571",5,0,0.001,0.0909090909090909
"547","HU397395",5,0,0.001,0.0909090909090909
"548","HU50954007",9,0,0.001,0.0909090909090909
"549","HU730271",1,0,0,0
"550","HU10814172",1,0,0,0
"551","HU11898872",1,0,0,0
"552","HU731487",4,0,0.001,0.0909090909090909
"553","HU11232399",3,0,0.001,0.0909090909090909
"554","HU726434",1,0,0,0
"555","HU11066901",10,0,0.001,0.0909090909090909
"556","HU10405949",1,0,0,0
"557","HU324041",1,0,0,0
"558","HU14939741",4,0,0.001,0.0909090909090909
"559","HU730369",17,0,0.002,0.181818181818182
"560","HU11149422",3,0,0,0
"561","HU728010",5,0,0.001,0.0909090909090909
"562","HU597045",6,0,0.001,0.0909090909090909
"563","HU13854476",1,0,0,0
"564","HU12238051",29,0,0.002,0.181818181818182
"565","HU10684669",5,0,0,0
"566","HU730677",5,0,0.001,0.0909090909090909
"567","HU13979919",1,0,0,0
"568","HU731322",11,0,0.001,0.0909090909090909
"569","HU13516880",1,0,0,0
"570","HU11841870",4,0,0.001,0.0909090909090909
"571","HU15379913",2,0,0,0
"572","HU11263225",1,0,0,0
"573","HU358213",2,0,0,0
"574","HU10448041",1,0,0,0
"575","HU730918",8,0,0.001,0.0909090909090909
"576","HU11253611",8,0,0.001,0.0909090909090909
"577","HU192",1,0,0,0
"578","HU726401",2,0,0,0
"579","HU10497746",2,0,0,0
"580","HU730381",3,0,0.001,0.0909090909090909
"581","HU20378523",1,0,0,0
"582","HU14731677",2,0,0,0
"583","HU730930",4,0,0,0
"584","HU726995",6,0,0.001,0.0909090909090909
"585","HU11600666",1,0,0,0
"586","HU12493274",3,0,0,0
"587","HU398556",2,0,0,0
"588","HU11524812",2,0,0,0
"589","HU13600356",2,0,0,0
"590","HU12665905",1,0,0,0
"591","HU11052393",5,0,0,0
"592","HU349921",3,0,0,0
